char_code,dt,nominal,name,value,num_code
CNY,2020-10-11,1,Китайский юань,11.4728,156
CZK,2020-10-11,10,Чешских крон,33.4593,203
DKK,2020-10-11,1,Датская крона,12.2048,208
EUR,2020-10-11,1,Евро,90.7163,978
GBP,2020-10-11,1,Фунт стерлингов Соединенного королевства,99.7056,826
HKD,2020-10-11,10,Гонконгских долларов,99.3902,344
HUF,2020-10-11,100,Венгерских форинтов,25.4656,348
INR,2020-10-11,10,Индийских рупий,10.5332,356
JPY,2020-10-11,100,Японских иен,72.7575,392
KGS,2020-10-11,100,Киргизских сомов,96.716,417
KRW,2020-10-11,1000,Вон Республики Корея,67.2485,410
KZT,2020-10-11,100,Казахстанских тенге,18.0209,398
MDL,2020-10-11,10,Молдавских леев,45.4915,498
NOK,2020-10-11,10,Норвежских крон,83.3731,578
PLN,2020-10-11,1,Польский злотый,20.3134,985
RON,2020-10-11,1,Румынский лей,18.6442,946
SEK,2020-10-11,10,Шведских крон,87.0338,752
SGD,2020-10-11,1,Сингапурский доллар,56.7972,702
TJS,2020-10-11,10,Таджикских сомони,74.6399,972
TMT,2020-10-11,1,Новый туркменский манат,22.0396,934
TRY,2020-10-11,10,Турецких лир,97.1171,949
UAH,2020-10-11,10,Украинских гривен,27.3005,980
USD,2020-10-11,1,Доллар США,77.0284,840
UZS,2020-10-11,10000,Узбекских сумов,74.4164,860
XDR,2020-10-11,1,СДР (специальные права заимствования),108.726,960
ZAR,2020-10-11,10,Южноафриканских рэндов,46.7726,710
AMD,2020-10-12,100,Армянских драмов,15.7073,051
AUD,2020-10-12,1,Австралийский доллар,55.3603,036
AZN,2020-10-12,1,Азербайджанский манат,45.3375,944
BGN,2020-10-12,1,Болгарский лев,46.4418,975
BRL,2020-10-12,1,Бразильский реал,13.7551,986
BYN,2020-10-12,1,Белорусский рубль,29.6491,933
CAD,2020-10-12,1,Канадский доллар,58.4967,124
CHF,2020-10-12,1,Швейцарский франк,84.2854,756
CNY,2020-10-12,1,Китайский юань,11.4728,156
CZK,2020-10-12,10,Чешских крон,33.4593,203
DKK,2020-10-12,1,Датская крона,12.2048,208
EUR,2020-10-12,1,Евро,90.7163,978
GBP,2020-10-12,1,Фунт стерлингов Соединенного королевства,99.7056,826
HKD,2020-10-12,10,Гонконгских долларов,99.3902,344
HUF,2020-10-12,100,Венгерских форинтов,25.4656,348
INR,2020-10-12,10,Индийских рупий,10.5332,356
JPY,2020-10-12,100,Японских иен,72.7575,392
KGS,2020-10-12,100,Киргизских сомов,96.716,417
KRW,2020-10-12,1000,Вон Республики Корея,67.2485,410
KZT,2020-10-12,100,Казахстанских тенге,18.0209,398
MDL,2020-10-12,10,Молдавских леев,45.4915,498
NOK,2020-10-12,10,Норвежских крон,83.3731,578
PLN,2020-10-12,1,Польский злотый,20.3134,985
RON,2020-10-12,1,Румынский лей,18.6442,946
SEK,2020-10-12,10,Шведских крон,87.0338,752
SGD,2020-10-12,1,Сингапурский доллар,56.7972,702
TJS,2020-10-12,10,Таджикских сомони,74.6399,972
TMT,2020-10-12,1,Новый туркменский манат,22.0396,934
TRY,2020-10-12,10,Турецких лир,97.1171,949
UAH,2020-10-12,10,Украинских гривен,27.3005,980
USD,2020-10-12,1,Доллар США,77.0284,840
UZS,2020-10-12,10000,Узбекских сумов,74.4164,860
XDR,2020-10-12,1,СДР (специальные права заимствования),108.726,960
ZAR,2020-10-12,10,Южноафриканских рэндов,46.7726,710
AMD,2020-10-13,100,Армянских драмов,15.6887,051
AUD,2020-10-13,1,Австралийский доллар,55.6806,036
AZN,2020-10-13,1,Азербайджанский манат,45.3348,944
BGN,2020-10-13,1,Болгарский лев,46.5148,975
BRL,2020-10-13,1,Бразильский реал,13.9241,986
BYN,2020-10-13,1,Белорусский рубль,29.9961,933
CAD,2020-10-13,1,Канадский доллар,58.6759,124
CHF,2020-10-13,1,Швейцарский франк,84.5209,756
CNY,2020-10-13,1,Китайский юань,11.4304,156
CZK,2020-10-13,10,Чешских крон,33.588,203
DKK,2020-10-13,1,Датская крона,12.2237,208
EUR,2020-10-13,1,Евро,91.0037,978
GBP,2020-10-13,1,Фунт стерлингов Соединенного королевства,100.362,826
HKD,2020-10-13,10,Гонконгских долларов,99.3844,344
HUF,2020-10-13,100,Венгерских форинтов,25.5477,348
INR,2020-10-13,10,Индийских рупий,10.5151,356
JPY,2020-10-13,100,Японских иен,72.9497,392
KGS,2020-10-13,100,Киргизских сомов,96.7104,417
KRW,2020-10-13,1000,Вон Республики Корея,67.0697,410
KZT,2020-10-13,100,Казахстанских тенге,17.9946,398
MDL,2020-10-13,10,Молдавских леев,45.4687,498
NOK,2020-10-13,10,Норвежских крон,84.3894,578
PLN,2020-10-13,1,Польский злотый,20.3342,985
RON,2020-10-13,1,Румынский лей,18.672,946
SEK,2020-10-13,10,Шведских крон,87.5909,752
SGD,2020-10-13,1,Сингапурский доллар,56.84,702
TJS,2020-10-13,10,Таджикских сомони,74.6356,972
TMT,2020-10-13,1,Новый туркменский манат,22.0383,934
TRY,2020-10-13,10,Турецких лир,97.6073,949
UAH,2020-10-13,10,Украинских гривен,27.2741,980
USD,2020-10-13,1,Доллар США,77.0239,840
UZS,2020-10-13,10000,Узбекских сумов,74.412,860
XDR,2020-10-13,1,СДР (специальные права заимствования),108.958,960
ZAR,2020-10-13,10,Южноафриканских рэндов,46.6806,710
AMD,2020-10-14,100,Армянских драмов,15.7597,051
AUD,2020-10-14,1,Австралийский доллар,55.5837,036
AZN,2020-10-14,1,Азербайджанский манат,45.4888,944
BGN,2020-10-14,1,Болгарский лев,46.5856,975
BRL,2020-10-14,1,Бразильский реал,13.9714,986
BYN,2020-10-14,1,Белорусский рубль,30.0815,933
CAD,2020-10-14,1,Канадский доллар,58.9156,124
CHF,2020-10-14,1,Швейцарский франк,84.9105,756
CNY,2020-10-14,1,Китайский юань,11.4672,156
CZK,2020-10-14,10,Чешских крон,33.3185,203
DKK,2020-10-14,1,Датская крона,12.2434,208
EUR,2020-10-14,1,Евро,91.0732,978
GBP,2020-10-14,1,Фунт стерлингов Соединенного королевства,100.742,826
HKD,2020-10-14,10,Гонконгских долларов,99.7219,344
HUF,2020-10-14,100,Венгерских форинтов,25.3945,348
INR,2020-10-14,10,Индийских рупий,10.5398,356
JPY,2020-10-14,100,Японских иен,73.2703,392
KGS,2020-10-14,100,Киргизских сомов,97.0388,417
KRW,2020-10-14,1000,Вон Республики Корея,67.4173,410
KZT,2020-10-14,100,Казахстанских тенге,18.0052,398
MDL,2020-10-14,10,Молдавских леев,45.5962,498
NOK,2020-10-14,10,Норвежских крон,84.3452,578
PLN,2020-10-14,1,Польский злотый,20.3581,985
RON,2020-10-14,1,Румынский лей,18.6942,946
SEK,2020-10-14,10,Шведских крон,87.8494,752
SGD,2020-10-14,1,Сингапурский доллар,56.8987,702
TJS,2020-10-14,10,Таджикских сомони,74.7804,972
TMT,2020-10-14,1,Новый туркменский манат,22.1132,934
TRY,2020-10-14,10,Турецких лир,97.7258,949
UAH,2020-10-14,10,Украинских гривен,27.2902,980
USD,2020-10-14,1,Доллар США,77.2855,840
UZS,2020-10-14,10000,Узбекских сумов,74.6648,860
XDR,2020-10-14,1,СДР (специальные права заимствования),109.328,960
ZAR,2020-10-14,10,Южноафриканских рэндов,46.7889,710
AMD,2020-10-15,100,Армянских драмов,15.7545,051
AUD,2020-10-15,1,Австралийский доллар,55.4609,036
AZN,2020-10-15,1,Азербайджанский манат,45.4832,944
BGN,2020-10-15,1,Болгарский лев,46.4036,975
BRL,2020-10-15,1,Бразильский реал,13.8733,986
BYN,2020-10-15,1,Белорусский рубль,30.0439,933
CAD,2020-10-15,1,Канадский доллар,58.8679,124
CHF,2020-10-15,1,Швейцарский франк,84.5654,756
CNY,2020-10-15,1,Китайский юань,11.4675,156
CZK,2020-10-15,10,Чешских крон,33.1116,203
DKK,2020-10-15,1,Датская крона,12.1946,208
EUR,2020-10-15,1,Евро,90.7065,978
GBP,2020-10-15,1,Фунт стерлингов Соединенного королевства,99.6859,826
HKD,2020-10-15,10,Гонконгских долларов,99.7096,344
HUF,2020-10-15,100,Венгерских форинтов,24.9293,348
INR,2020-10-15,10,Индийских рупий,10.5462,356
JPY,2020-10-15,100,Японских иен,73.3133,392
KGS,2020-10-15,100,Киргизских сомов,96.9766,417
KRW,2020-10-15,1000,Вон Республики Корея,67.4934,410
KZT,2020-10-15,100,Казахстанских тенге,17.9988,398
MDL,2020-10-15,10,Молдавских леев,45.6444,498
NOK,2020-10-15,10,Норвежских крон,83.6944,578
PLN,2020-10-15,1,Польский злотый,20.2039,985
RON,2020-10-15,1,Румынский лей,18.6153,946
SEK,2020-10-15,10,Шведских крон,87.676,752
SGD,2020-10-15,1,Сингапурский доллар,56.9,702
TJS,2020-10-15,10,Таджикских сомони,74.7711,972
TMT,2020-10-15,1,Новый туркменский манат,22.1104,934
TRY,2020-10-15,10,Турецких лир,97.2305,949
UAH,2020-10-15,10,Украинских гривен,27.2674,980
USD,2020-10-15,1,Доллар США,77.2759,840
UZS,2020-10-15,10000,Узбекских сумов,74.6555,860
XDR,2020-10-15,1,СДР (специальные права заимствования),109.32,960
ZAR,2020-10-15,10,Южноафриканских рэндов,46.7905,710
AMD,2020-10-16,100,Армянских драмов,15.864,051
AUD,2020-10-16,1,Австралийский доллар,55.2248,036
AZN,2020-10-16,1,Азербайджанский манат,45.8776,944
BGN,2020-10-16,1,Болгарский лев,46.6939,975
BRL,2020-10-16,1,Бразильский реал,13.9384,986
BYN,2020-10-16,1,Белорусский рубль,30.2833,933
CAD,2020-10-16,1,Канадский доллар,59.1576,124
CHF,2020-10-16,1,Швейцарский франк,85.2429,756
CNY,2020-10-16,1,Китайский юань,11.5803,156
CZK,2020-10-16,10,Чешских крон,33.4676,203
DKK,2020-10-16,1,Датская крона,12.2698,208
EUR,2020-10-16,1,Евро,91.4542,978
GBP,2020-10-16,1,Фунт стерлингов Соединенного королевства,101.158,826
HKD,2020-10-16,1,Гонконгский доллар,10.0574,344
HUF,2020-10-16,100,Венгерских форинтов,24.9992,348
INR,2020-10-16,10,Индийских рупий,10.6223,356
JPY,2020-10-16,100,Японских иен,74.0616,392
KGS,2020-10-16,100,Киргизских сомов,97.7889,417
KRW,2020-10-16,1000,Вон Республики Корея,68.0033,410
KZT,2020-10-16,100,Казахстанских тенге,18.1824,398
MDL,2020-10-16,10,Молдавских леев,45.9859,498
NOK,2020-10-16,10,Норвежских крон,83.3666,578
PLN,2020-10-16,1,Польский злотый,20.0778,985
RON,2020-10-16,1,Румынский лей,18.7267,946
SEK,2020-10-16,10,Шведских крон,87.8009,752
SGD,2020-10-16,1,Сингапурский доллар,57.326,702
TJS,2020-10-16,10,Таджикских сомони,75.4195,972
TMT,2020-10-16,1,Новый туркменский манат,22.3022,934
TRY,2020-10-16,10,Турецких лир,98.2122,949
UAH,2020-10-16,10,Украинских гривен,27.5049,980
USD,2020-10-16,1,Доллар США,77.9461,840
UZS,2020-10-16,10000,Узбекских сумов,75.303,860
XDR,2020-10-16,1,СДР (специальные права заимствования),110.037,960
ZAR,2020-10-16,10,Южноафриканских рэндов,46.7822,710
AMD,2020-10-17,100,Армянских драмов,15.8567,051
AUD,2020-10-17,1,Австралийский доллар,55.2534,036
AZN,2020-10-17,1,Азербайджанский манат,45.8884,944
BGN,2020-10-17,1,Болгарский лев,46.6965,975
BRL,2020-10-17,1,Бразильский реал,13.8912,986
BYN,2020-10-17,1,Белорусский рубль,30.3234,933
CAD,2020-10-17,1,Канадский доллар,59.0237,124
CHF,2020-10-17,1,Швейцарский франк,85.2163,756
CNY,2020-10-17,1,Китайский юань,11.6398,156
CZK,2020-10-17,10,Чешских крон,33.4324,203
DKK,2020-10-17,1,Датская крона,12.2707,208
EUR,2020-10-17,1,Евро,91.3041,978
GBP,2020-10-17,1,Фунт стерлингов Соединенного королевства,100.863,826
HKD,2020-10-17,1,Гонконгский доллар,10.0598,344
HUF,2020-10-17,100,Венгерских форинтов,25.0295,348
INR,2020-10-17,10,Индийских рупий,10.6291,356
JPY,2020-10-17,100,Японских иен,74.0895,392
KGS,2020-10-17,100,Киргизских сомов,97.4555,417
KRW,2020-10-17,1000,Вон Республики Корея,68.0903,410
KZT,2020-10-17,100,Казахстанских тенге,18.1697,398
MDL,2020-10-17,10,Молдавских леев,45.8749,498
NOK,2020-10-17,10,Норвежских крон,83.2846,578
